col1,col2,Cluster
340066.0000000,152500.0000000,cluster_13
327734.0000000,163585.0000000,cluster_13
346079.0000000,220993.0000000,cluster_13
276741.0000000,143844.0000000,cluster_13
377042.0000000,182019.0000000,cluster_13
400055.0000000,131725.0000000,cluster_13
332246.0000000,172932.0000000,cluster_13
310386.0000000,171068.0000000,cluster_13
327569.0000000,158418.0000000,cluster_13
324444.0000000,166910.0000000,cluster_13
317217.0000000,163896.0000000,cluster_13
270404.0000000,183080.0000000,cluster_13
277512.0000000,151920.0000000,cluster_13
324966.0000000,170021.0000000,cluster_13
306421.0000000,145493.0000000,cluster_13
382419.0000000,110392.0000000,cluster_13
318266.0000000,171979.0000000,cluster_13
321245.0000000,141627.0000000,cluster_13
318192.0000000,170844.0000000,cluster_13
320821.0000000,165455.0000000,cluster_13
329029.0000000,204399.0000000,cluster_13
311065.0000000,219934.0000000,cluster_13
287127.0000000,192494.0000000,cluster_13
283571.0000000,109326.0000000,cluster_13
308748.0000000,199866.0000000,cluster_13
369490.0000000,164369.0000000,cluster_13
270729.0000000,67329.0000000,cluster_13
279010.0000000,181792.0000000,cluster_13
282957.0000000,179982.0000000,cluster_13
308489.0000000,145929.0000000,cluster_13
327927.0000000,168535.0000000,cluster_13
327022.0000000,161396.0000000,cluster_13
376557.0000000,109320.0000000,cluster_13
248427.0000000,146381.0000000,cluster_13
321182.0000000,150806.0000000,cluster_13
312337.0000000,154488.0000000,cluster_13
268518.0000000,181514.0000000,cluster_13
285865.0000000,167818.0000000,cluster_13
279251.0000000,184486.0000000,cluster_13
306042.0000000,66361.0000000,cluster_13
318215.0000000,180010.0000000,cluster_13
293978.0000000,197091.0000000,cluster_13
338044.0000000,233264.0000000,cluster_13
293864.0000000,241877.0000000,cluster_13
344380.0000000,183817.0000000,cluster_13
316257.0000000,171544.0000000,cluster_13
248779.0000000,111087.0000000,cluster_13
313783.0000000,177198.0000000,cluster_13
415534.0000000,110526.0000000,cluster_13
296164.0000000,96874.0000000,cluster_13
315670.0000000,160928.0000000,cluster_13
339137.0000000,160334.0000000,cluster_13
290700.0000000,196285.0000000,cluster_13
307107.0000000,174760.0000000,cluster_13
325279.0000000,168587.0000000,cluster_13
328423.0000000,161604.0000000,cluster_13
333883.0000000,276840.0000000,cluster_13
308555.0000000,134011.0000000,cluster_13
322101.0000000,164171.0000000,cluster_13
306357.0000000,123397.0000000,cluster_13
292931.0000000,125341.0000000,cluster_13
284378.0000000,223470.0000000,cluster_13
335003.0000000,151395.0000000,cluster_13
267212.0000000,158699.0000000,cluster_13
343851.0000000,193618.0000000,cluster_13
296627.0000000,93375.0000000,cluster_13
334980.0000000,143900.0000000,cluster_13
335235.0000000,180161.0000000,cluster_13
360945.0000000,167952.0000000,cluster_13
257841.0000000,193878.0000000,cluster_13
275288.0000000,212315.0000000,cluster_13
331798.0000000,143962.0000000,cluster_13
333937.0000000,51121.0000000,cluster_13
328775.0000000,156501.0000000,cluster_13
319829.0000000,168353.0000000,cluster_13
293201.0000000,192871.0000000,cluster_13
327608.0000000,177638.0000000,cluster_13
332562.0000000,174699.0000000,cluster_13
348815.0000000,150017.0000000,cluster_13
312227.0000000,159417.0000000,cluster_13
324337.0000000,162686.0000000,cluster_13
323329.0000000,93955.0000000,cluster_13
291973.0000000,127483.0000000,cluster_13
258779.0000000,106777.0000000,cluster_13
325360.0000000,134919.0000000,cluster_13
267264.0000000,153034.0000000,cluster_13
312421.0000000,170617.0000000,cluster_13
293350.0000000,175997.0000000,cluster_13
275459.0000000,190178.0000000,cluster_13
244344.0000000,185382.0000000,cluster_13
252845.0000000,181181.0000000,cluster_13
357923.0000000,192120.0000000,cluster_13
382720.0000000,263255.0000000,cluster_13
326040.0000000,156509.0000000,cluster_13
165104.0000000,543395.0000000,cluster_6
139903.0000000,592241.0000000,cluster_6
132705.0000000,557674.0000000,cluster_6
114311.0000000,601605.0000000,cluster_6
102460.0000000,533057.0000000,cluster_6
185935.0000000,554627.0000000,cluster_6
123441.0000000,594415.0000000,cluster_6
97216.0000000,564094.0000000,cluster_6
110948.0000000,539533.0000000,cluster_6
101553.0000000,517715.0000000,cluster_6
133023.0000000,574572.0000000,cluster_6
144570.0000000,573936.0000000,cluster_6
136531.0000000,557658.0000000,cluster_6
173576.0000000,507309.0000000,cluster_6
179189.0000000,536028.0000000,cluster_6
141238.0000000,557986.0000000,cluster_6
156430.0000000,615117.0000000,cluster_6
69169.0000000,631490.0000000,cluster_6
31842.0000000,565765.0000000,cluster_6
144620.0000000,575370.0000000,cluster_6
155899.0000000,561715.0000000,cluster_6
137451.0000000,555339.0000000,cluster_6
68388.0000000,574380.0000000,cluster_6
166290.0000000,521714.0000000,cluster_6
210499.0000000,526471.0000000,cluster_6
148319.0000000,584541.0000000,cluster_6
135336.0000000,552552.0000000,cluster_6
136606.0000000,562296.0000000,cluster_6
136301.0000000,569544.0000000,cluster_6
119386.0000000,620549.0000000,cluster_6
139212.0000000,557713.0000000,cluster_6
84501.0000000,604671.0000000,cluster_6
176602.0000000,574552.0000000,cluster_6
105945.0000000,528795.0000000,cluster_6
140989.0000000,537156.0000000,cluster_6
138449.0000000,555969.0000000,cluster_6
128669.0000000,574591.0000000,cluster_6
95749.0000000,602775.0000000,cluster_6
139460.0000000,557260.0000000,cluster_6
130440.0000000,562623.0000000,cluster_6
147885.0000000,527813.0000000,cluster_6
58190.0000000,608304.0000000,cluster_6
151701.0000000,574146.0000000,cluster_6
148385.0000000,538149.0000000,cluster_6
142668.0000000,544976.0000000,cluster_6
145251.0000000,553486.0000000,cluster_6
142265.0000000,546135.0000000,cluster_6
202913.0000000,525966.0000000,cluster_6
192564.0000000,547558.0000000,cluster_6
179240.0000000,577011.0000000,cluster_6
182840.0000000,584262.0000000,cluster_6
144242.0000000,557674.0000000,cluster_6
135849.0000000,550612.0000000,cluster_6
101427.0000000,615890.0000000,cluster_6
143265.0000000,548387.0000000,cluster_6
112379.0000000,547679.0000000,cluster_6
137347.0000000,622867.0000000,cluster_6
139146.0000000,569516.0000000,cluster_6
125756.0000000,579609.0000000,cluster_6
77109.0000000,512651.0000000,cluster_6
138073.0000000,556272.0000000,cluster_6
202547.0000000,601240.0000000,cluster_6
19835.0000000,570290.0000000,cluster_6
118137.0000000,579149.0000000,cluster_6
201324.0000000,574588.0000000,cluster_6
113259.0000000,568684.0000000,cluster_6
139052.0000000,610320.0000000,cluster_6
177246.0000000,571940.0000000,cluster_6
107972.0000000,601191.0000000,cluster_6
138199.0000000,541774.0000000,cluster_6
220156.0000000,589643.0000000,cluster_6
137787.0000000,566189.0000000,cluster_6
138122.0000000,557230.0000000,cluster_6
93136.0000000,613387.0000000,cluster_6
154620.0000000,576738.0000000,cluster_6
131523.0000000,568207.0000000,cluster_6
136967.0000000,565662.0000000,cluster_6
142886.0000000,556511.0000000,cluster_6
125005.0000000,540340.0000000,cluster_6
138965.0000000,558201.0000000,cluster_6
139474.0000000,569485.0000000,cluster_6
171471.0000000,576787.0000000,cluster_6
157138.0000000,565993.0000000,cluster_6
198294.0000000,552987.0000000,cluster_6
136078.0000000,547418.0000000,cluster_6
140164.0000000,531093.0000000,cluster_6
156003.0000000,502860.0000000,cluster_6
67867.0000000,545392.0000000,cluster_6
133780.0000000,533275.0000000,cluster_6
116142.0000000,550919.0000000,cluster_6
148510.0000000,579793.0000000,cluster_6
179224.0000000,584189.0000000,cluster_6
149906.0000000,546909.0000000,cluster_6
29760.0000000,557873.0000000,cluster_6
115287.0000000,602637.0000000,cluster_6
206561.0000000,574789.0000000,cluster_6
108651.0000000,521409.0000000,cluster_6
115905.0000000,560139.0000000,cluster_6
127373.0000000,549518.0000000,cluster_6
141699.0000000,530028.0000000,cluster_6
141641.0000000,557376.0000000,cluster_6
111855.0000000,531542.0000000,cluster_6
136580.0000000,553967.0000000,cluster_6
137516.0000000,556818.0000000,cluster_6
179793.0000000,483378.0000000,cluster_6
105568.0000000,584102.0000000,cluster_6
125840.0000000,520239.0000000,cluster_6
117212.0000000,565692.0000000,cluster_6
140717.0000000,554093.0000000,cluster_6
139033.0000000,593287.0000000,cluster_6
172882.0000000,571145.0000000,cluster_6
104862.0000000,608089.0000000,cluster_6
158366.0000000,537970.0000000,cluster_6
138525.0000000,534268.0000000,cluster_6
69565.0000000,599820.0000000,cluster_6
94571.0000000,528963.0000000,cluster_6
153185.0000000,562792.0000000,cluster_6
147599.0000000,513563.0000000,cluster_6
223226.0000000,546198.0000000,cluster_6
143879.0000000,536650.0000000,cluster_6
151099.0000000,518008.0000000,cluster_6
109317.0000000,531425.0000000,cluster_6
127202.0000000,525948.0000000,cluster_6
137740.0000000,618961.0000000,cluster_6
138734.0000000,557713.0000000,cluster_6
109912.0000000,565003.0000000,cluster_6
158060.0000000,525533.0000000,cluster_6
260096.0000000,530550.0000000,cluster_11
134449.0000000,557556.0000000,cluster_6
121650.0000000,599844.0000000,cluster_6
188992.0000000,563992.0000000,cluster_6
207218.0000000,589497.0000000,cluster_6
179830.0000000,547383.0000000,cluster_6
152331.0000000,529689.0000000,cluster_6
112184.0000000,530469.0000000,cluster_6
166904.0000000,503121.0000000,cluster_6
183026.0000000,545377.0000000,cluster_6
152658.0000000,569277.0000000,cluster_6
172116.0000000,513383.0000000,cluster_6
95899.0000000,530846.0000000,cluster_6
144325.0000000,538991.0000000,cluster_6
166597.0000000,572855.0000000,cluster_6
105193.0000000,596017.0000000,cluster_6
166840.0000000,562425.0000000,cluster_6
117089.0000000,561455.0000000,cluster_6
141718.0000000,549576.0000000,cluster_6
117959.0000000,536156.0000000,cluster_6
125351.0000000,529954.0000000,cluster_6
140706.0000000,547367.0000000,cluster_6
138012.0000000,558263.0000000,cluster_6
135284.0000000,555664.0000000,cluster_6
142663.0000000,556520.0000000,cluster_6
112673.0000000,516997.0000000,cluster_6
137657.0000000,611252.0000000,cluster_6
119237.0000000,591137.0000000,cluster_6
186380.0000000,487625.0000000,cluster_6
113099.0000000,546732.0000000,cluster_6
176278.0000000,550602.0000000,cluster_6
158773.0000000,588778.0000000,cluster_6
140962.0000000,518168.0000000,cluster_6
144856.0000000,551807.0000000,cluster_6
155943.0000000,576199.0000000,cluster_6
152584.0000000,564548.0000000,cluster_6
165356.0000000,570715.0000000,cluster_6
127858.0000000,609681.0000000,cluster_6
257984.0000000,555707.0000000,cluster_11
149758.0000000,564768.0000000,cluster_6
129550.0000000,560106.0000000,cluster_6
159271.0000000,568953.0000000,cluster_6
151374.0000000,538387.0000000,cluster_6
129030.0000000,588495.0000000,cluster_6
155430.0000000,549012.0000000,cluster_6
172756.0000000,612694.0000000,cluster_6
93459.0000000,514032.0000000,cluster_6
99569.0000000,523174.0000000,cluster_6
148080.0000000,544056.0000000,cluster_6
169322.0000000,577938.0000000,cluster_6
173847.0000000,514665.0000000,cluster_6
136418.0000000,562926.0000000,cluster_6
140047.0000000,540043.0000000,cluster_6
74519.0000000,527539.0000000,cluster_6
146681.0000000,562995.0000000,cluster_6
110877.0000000,562558.0000000,cluster_6
95071.0000000,503965.0000000,cluster_6
136232.0000000,576477.0000000,cluster_6
146120.0000000,576624.0000000,cluster_6
259173.0000000,548593.0000000,cluster_11
107965.0000000,535173.0000000,cluster_6
103153.0000000,601002.0000000,cluster_6
158283.0000000,570550.0000000,cluster_6
206219.0000000,604081.0000000,cluster_6
116492.0000000,509399.0000000,cluster_6
97430.0000000,598804.0000000,cluster_6
193275.0000000,538687.0000000,cluster_6
116860.0000000,550810.0000000,cluster_6
179834.0000000,541387.0000000,cluster_6
143226.0000000,522375.0000000,cluster_6
111174.0000000,539350.0000000,cluster_6
94933.0000000,588147.0000000,cluster_6
139434.0000000,557410.0000000,cluster_6
131532.0000000,536658.0000000,cluster_6
38179.0000000,532155.0000000,cluster_6
113321.0000000,606322.0000000,cluster_6
123905.0000000,508486.0000000,cluster_6
201753.0000000,569116.0000000,cluster_6
206660.0000000,575002.0000000,cluster_6
138884.0000000,529162.0000000,cluster_6
139636.0000000,565984.0000000,cluster_6
110479.0000000,594587.0000000,cluster_6
76253.0000000,529394.0000000,cluster_6
160280.0000000,493497.0000000,cluster_6
161475.0000000,587507.0000000,cluster_6
149054.0000000,556986.0000000,cluster_6
223408.0000000,520131.0000000,cluster_6
158596.0000000,562634.0000000,cluster_6
141991.0000000,539522.0000000,cluster_6
137172.0000000,523482.0000000,cluster_6
161154.0000000,538355.0000000,cluster_6
130157.0000000,581286.0000000,cluster_6
142000.0000000,554964.0000000,cluster_6
86243.0000000,559135.0000000,cluster_6
130883.0000000,557824.0000000,cluster_6
127964.0000000,538935.0000000,cluster_6
122130.0000000,568886.0000000,cluster_6
210597.0000000,589836.0000000,cluster_6
139847.0000000,552015.0000000,cluster_6
147664.0000000,559632.0000000,cluster_6
167716.0000000,562762.0000000,cluster_6
130657.0000000,555545.0000000,cluster_6
165382.0000000,518876.0000000,cluster_6
221994.0000000,575146.0000000,cluster_6
87236.0000000,607429.0000000,cluster_6
154268.0000000,542573.0000000,cluster_6
197367.0000000,535989.0000000,cluster_6
133094.0000000,557996.0000000,cluster_6
155274.0000000,552551.0000000,cluster_6
139911.0000000,561185.0000000,cluster_6
146924.0000000,565933.0000000,cluster_6
146183.0000000,622188.0000000,cluster_6
176092.0000000,531921.0000000,cluster_6
184402.0000000,546549.0000000,cluster_6
139641.0000000,557503.0000000,cluster_6
170816.0000000,547069.0000000,cluster_6
156474.0000000,570384.0000000,cluster_6
146678.0000000,558942.0000000,cluster_6
136569.0000000,532130.0000000,cluster_6
162124.0000000,500069.0000000,cluster_6
127503.0000000,623654.0000000,cluster_6
182854.0000000,534283.0000000,cluster_6
141222.0000000,572556.0000000,cluster_6
177665.0000000,557923.0000000,cluster_6
201907.0000000,516078.0000000,cluster_6
130249.0000000,579307.0000000,cluster_6
166560.0000000,559687.0000000,cluster_6
138220.0000000,560056.0000000,cluster_6
134725.0000000,537440.0000000,cluster_6
127940.0000000,590467.0000000,cluster_6
143592.0000000,606949.0000000,cluster_6
64979.0000000,538104.0000000,cluster_6
94061.0000000,576129.0000000,cluster_6
79285.0000000,554817.0000000,cluster_6
103192.0000000,550021.0000000,cluster_6
198823.0000000,538624.0000000,cluster_6
145758.0000000,562414.0000000,cluster_6
211584.0000000,591058.0000000,cluster_6
139451.0000000,549580.0000000,cluster_6
220224.0000000,592068.0000000,cluster_6
150404.0000000,539885.0000000,cluster_6
142767.0000000,538646.0000000,cluster_6
143912.0000000,595772.0000000,cluster_6
184412.0000000,537050.0000000,cluster_6
55359.0000000,623076.0000000,cluster_6
137197.0000000,556522.0000000,cluster_6
138461.0000000,558771.0000000,cluster_6
80673.0000000,566893.0000000,cluster_6
203667.0000000,577260.0000000,cluster_6
94249.0000000,600812.0000000,cluster_6
145244.0000000,561042.0000000,cluster_6
94458.0000000,533883.0000000,cluster_6
130201.0000000,562734.0000000,cluster_6
98675.0000000,580608.0000000,cluster_6
134422.0000000,544300.0000000,cluster_6
141771.0000000,551655.0000000,cluster_6
141924.0000000,558399.0000000,cluster_6
137316.0000000,562151.0000000,cluster_6
143363.0000000,551365.0000000,cluster_6
197849.0000000,575524.0000000,cluster_6
134261.0000000,519275.0000000,cluster_6
129997.0000000,568115.0000000,cluster_6
170494.0000000,560892.0000000,cluster_6
164453.0000000,544085.0000000,cluster_6
128788.0000000,546091.0000000,cluster_6
88703.0000000,577217.0000000,cluster_6
131109.0000000,568012.0000000,cluster_6
95074.0000000,570002.0000000,cluster_6
232047.0000000,522748.0000000,cluster_6
125548.0000000,552424.0000000,cluster_6
142563.0000000,560090.0000000,cluster_6
118391.0000000,553625.0000000,cluster_6
132497.0000000,593125.0000000,cluster_6
162713.0000000,586568.0000000,cluster_6
122296.0000000,566921.0000000,cluster_6
56907.0000000,586609.0000000,cluster_6
48143.0000000,523870.0000000,cluster_6
104489.0000000,542515.0000000,cluster_6
130582.0000000,565948.0000000,cluster_6
180633.0000000,570302.0000000,cluster_6
241485.0000000,523039.0000000,cluster_11
178005.0000000,594957.0000000,cluster_6
211266.0000000,534538.0000000,cluster_6
137680.0000000,555667.0000000,cluster_6
144401.0000000,565666.0000000,cluster_6
101722.0000000,535117.0000000,cluster_6
115781.0000000,594942.0000000,cluster_6
107160.0000000,530936.0000000,cluster_6
139978.0000000,587153.0000000,cluster_6
179931.0000000,536588.0000000,cluster_6
